tweet_id,tweet_text
23,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
24,RT @sureshseshadri1: @nilesh_pat @Ravichiruvolu1 @keeranl @lokeshomkarvats @GenPanwar @Bramha_3 @AGENTBRAVO2 @shytigress @JaganNKaushik @Ra…
25,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
26,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
27,"RT @davidfrawleyved: Narendra Modi is the most popular democratically elected leader in the world since 2014. And in India, the world’s lar…"
28,Public participation should be basis of celebrations for India’s 75 years of independence: PM Narendra Modi… https://t.co/19xSh6idWw
29,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
30,"RT @eMayank_chaubey: Public participation should be basis of celebrations for India’s 75 years of independence: PM Narendra Modi
https://t.…"
31,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
32,"RT @VermaDaksha2000: Double face of Narendra Modi
2016 Assembly elections : Narendra  asked people to vote OUT the corrupt Mukul Roy, Shuve…"
33,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
34,@UPENDRA57815086 @unique1mukesh @BramhRakshas Did you mean Narendra modi ?
35,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
36,"RT @PromoterBoxing: ‘Uncomfortable signal to China’: Japan’s #Suga raises Hong Kong, South China Sea, Xinjiang in phone call with India’s #…"
37,"RT @ArunSharma_Says: Dr Manmohan Singh was a STRONGER Prime Minister than Narendra Modi!

RT if you agree ......"
38,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
39,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
40,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
41,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
42,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
43,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
44,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
45,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
46,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
47,"RT @Manav_SS_Gupta: That Is All...👇

#Modi Is Worse Than Covid...
 
Believe A Snake But Not #Narendra_Modi....

Foreign Slogan          Ind…"
48,@Iam_Chintamani And Amit Shah (not Narendra Modi) had a major role to play in Yogi Adityanath becoming the CM...
49,"RT @ArunSharma_Says: Dr Manmohan Singh was a STRONGER Prime Minister than Narendra Modi!

RT if you agree ......"
50,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
51,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
52,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
53,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
54,"RT @bainjal: The Modi Shah model of CM’s nominated by them not working for Bjp. “Narendra, Trivendra, Devendra” slogan kaput as Fadnavis &amp;…"
55,"RT @ANI: Prime Minister Narendra Modi releases 11 volumes of the manuscript with commentaries by 21 scholars on shlokas of Bhagavad Gita

J…"
56,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
57,"RT @yippeekiyay_dk: Good morning

Daily reminder : Sanghis are NOT Hindus and Narendra Modi is NOT India."
58,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
59,"@pratyasharath If anyone has a problem with bjp chanting jai shree ram. Go to the court and try stopping them, bett… https://t.co/YyLdfFkyGY"
60,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
61,RT @business: India summons London's envoy in objection to U.K. lawmakers discussing agriculture reforms introduced by Prime Minister Naren…
62,"RT @ShubhajitRoy: It's official: MEA announces the 1st Quad leaders' summit on March 12 between PM Narendra Modi, US President Joe Biden, J…"
63,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
64,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
65,"RT @davidfrawleyved: Narendra Modi is the most popular democratically elected leader in the world since 2014. And in India, the world’s lar…"
66,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
67,"RT @TimesNow: Who do you (Kerala voters) think is the most suitable candidate for the post of PM of India?
•Narendra Modi: 31.95%
•Rahul Ga…"
68,"RT @Manav_SS_Gupta: That Is All...👇

#Modi Is Worse Than Covid...
 
Believe A Snake But Not #Narendra_Modi....

Foreign Slogan          Ind…"
69,"RT @eMayank_chaubey: Public participation should be basis of celebrations for India’s 75 years of independence: PM Narendra Modi
https://t.…"
70,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
71,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
72,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
73,"RT @PromoterBoxing: ‘Uncomfortable signal to China’: Japan’s #Suga raises Hong Kong, South China Sea, Xinjiang in phone call with India’s #…"
74,RT @ThePollLady: @KanganaTeam Appreciation Poll : Why do you support Narendra Modi?
75,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
76,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
77,"RT @eMayank_chaubey: Public participation should be basis of celebrations for India’s 75 years of independence: PM Narendra Modi
https://t.…"
78,"RT @PromoterBoxing: ‘Uncomfortable signal to China’: Japan’s #Suga raises Hong Kong, South China Sea, Xinjiang in phone call with India’s #…"
79,RT @samavritti: Narendra Modi dumping his wife in her youth is no wrong ? But Rahul Gandhi going on personal foreign trips becomes the most…
80,"RT @SaffronTommy: C Voter polls say 55% of Kerala prefers Rahul Gandhi as PM, while 33% say they prefer Narendra Modi as PM. The media will…"
81,"RT @davidfrawleyved: Narendra Modi is the most popular democratically elected leader in the world since 2014. And in India, the world’s lar…"
82,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
83,"RT @ndtv: #LeftRightCentre | ""Prime Minister Narendra Modi and Home Minister Amit Shah can visit Bengal as often as they want but they know…"
84,"RT @davidfrawleyved: Narendra Modi is the most popular democratically elected leader in the world since 2014. And in India, the world’s lar…"
85,"RT @VermaDaksha2000: Double face of Narendra Modi
2016 Assembly elections : Narendra  asked people to vote OUT the corrupt Mukul Roy, Shuve…"
86,"RT @PromoterBoxing: ‘Uncomfortable signal to China’: Japan’s #Suga raises Hong Kong, South China Sea, Xinjiang in phone call with India’s #…"
87,RT @ndtvfeed: PM Modi Greets Women On International Women's Day https://t.co/mIMb8aCmCQ https://t.co/S8CiDQ2dOZ
88,"RT @SaffronTommy: C Voter polls say 55% of Kerala prefers Rahul Gandhi as PM, while 33% say they prefer Narendra Modi as PM. The media will…"
89,"RT @SaffronTommy: C Voter polls say 55% of Kerala prefers Rahul Gandhi as PM, while 33% say they prefer Narendra Modi as PM. The media will…"
90,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
91,"RT @eMayank_chaubey: Public participation should be basis of celebrations for India’s 75 years of independence: PM Narendra Modi
https://t.…"
92,"RT @PromoterBoxing: ‘Uncomfortable signal to China’: Japan’s #Suga raises Hong Kong, South China Sea, Xinjiang in phone call with India’s #…"
93,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
94,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
95,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
96,India summons London's envoy in objection to U.K. lawmakers discussing agriculture reforms introduced by Prime Mini… https://t.co/L6f9vHAAEB
97,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
98,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
99,"RT @SaffronTommy: C Voter polls say 55% of Kerala prefers Rahul Gandhi as PM, while 33% say they prefer Narendra Modi as PM. The media will…"
100,RT @KanganaTeam: Looking at the current situation in the country it can be said that BJP is not a political party anymore it is a CULT and…
